product_id,product_name,aisle_id,department_id
1720,100% Pure Ginger Oil,25,11
1721,Mirabelle Preserves Golden Plum,88,13
1722,Fresh French Lavender Body Bar Soap,25,11
1723,Lowfat 2% Milkfat Russian Yogurt,120,16
1724,Coconut Lime Frozen Pop Dairy Free Gluten Free,6,2
1725,Fix It Hot Or Mild Chili Kit,5,13
1726,Fluoride Rinse - Mint,20,11
1727,Poultry Variety Pack Cat Food,41,8
1728,Organic Whole Wheat Stoneground Flakes Cereal,121,14
1729,2% Lactose Free Milk,84,16
1730,Dark Chocolate Layer Cake Mix,105,13
1731,Terra Dolce Chiles Anchos,50,19
1732,Organic Peach Pear Blueberry Apple Avocado,92,18
1733,Mild Pineapple Salsa,30,6
1734,"Diced Tomatoes with Chilies, Onion & Cilantro",81,15
1735,Culinary Collection Monterey Jack Jalapeno Stuffed Pretzels,129,1
1736,"Melatonin, Fast Dissolve, 5 mg, Tablets, Natural Strawberry Flavor & Sweeteners",6,2
1737,Popcorn Shrimp Oven Crispy,129,1
1738,Johnson's White Baby Powder with Cornstarch,102,18
1739,Anaheim Peppers,83,4
1740,Hawaiian Breeze Air Freshener Candle,101,17
1741,Shea Butter,127,11
1742,Onion Crispbread,100,21
1743,Super Scoop Clumping Fragrance Free Cat Litter,41,8
1744,Mint Chocolate Chip Protein Bar,3,19
1745,30 minute Marinade Honey Teriyaki,5,13
1746,3 Oz Plastic Bathroom Cups,111,17
1747,Teriyaki Beef Jerky,23,19
1748,Pasta Pick-ups - Cheese Ravioli,92,18
1749,Organic Letter of the Day Oatmeal Cinnamon Cookies,92,18
1750,Simply Pure Hazelnut Coffee Creamer,53,16
1751,Organic Orange Juice Concentrate,113,1
1752,Mango Sorbet,37,1
1753,Water Flosser Cordless,20,11
1754,Folic Acid 400 Mcg,47,11
1755,Dark Morning Joe Ground Coffee,26,7
1756,Hawaiian Dinner Rolls,43,3
1757,Organic Cashew Carrot Ginger Soup,69,15
1758,Organic Clover Blossom Honey,29,13
1759,Green Tea With Peach Tea Bags,94,7
1760,Whole Wheat 100% Stone Ground Bread,112,3
1761,Dry Gerwurztraminer,62,5
1762,Homestyle Creamy Butter Instant Mashed Potatoes,4,9
1763,Toasted Cheddar Ritz Chips,107,19
1764,Unscented Body Soap,127,11
1765,Reduced Sodium Beef Style Broth Concentrate,69,15
1766,Maximum Strength Acid Reducer Cool Mint Tablets,70,11
1767,Green with Citrus,94,7
1768,Mango Lime Salsa,51,13
1769,Walnut Spray Oil,19,13
1770,Dark Chocolate Mint Candy,45,19
1771,Pastry Variety Pack,8,3
1772,Pomegranate Mineral Deodorant Roll-On,80,11
1773,Whole Grain Extra Broad Noodles,131,9
1774,Butter Pecan Ice Cream,37,1
1775,Caramel Macchiato Creamer,53,16
1776,Thin & Crispy Margherita Frozen Pizza,79,1
1777,Home Menu Beef with Broccoli,38,1
1778,Pull-Ups Nightâ€‘Time Training Pants 2Tâ€‘3T,56,18
1779,"Jam, Fig & Ginger",88,13
1780,Maximum Absorbency Regular Length Incontinence Pads,126,11
1781,"Highlighting Conditioner, Henna Gold",22,11
1782,Dark & Mint Filled Chocolate Squares,45,19
1783,Organic French Vanilla Almond Granola,57,14
1784,NUTrition Protein Mix Blueberry Nut,117,19
1785,No Sugar Added Apple Butter,88,13
1786,Cafe Carmelita Medium Roast Organic Coffee Beans,26,7
1787,Thin Rice Noodles,66,6
1788,Sugar Free Raspberry Preserves Sweetened with Splenda,88,13
1789,Fruit Stem Cell Revitalize Serum,73,11
1790,White Chocolate Peppermint,45,19
1791,Sliced In Escabeche Jalapenos,30,6
1792,Jarlsberg Cheese,21,16
1793,"Citrus Beverage, Sparkling, with Natural Pulp",77,7
1794,Vanilla  Almond Milk,91,16
1795,Hot Roasted Green Salsa,67,20
1796,Croissant,93,3
1797,Antibacterial Soap Beige,127,11
1798,Paso Robles Cabernet Sauvignon,100,21
1799,Madagascar Vanilla Gelato Bars,37,1
1800,3F Mixed Carrots Corn & Butternut Squash with Lil' Bits Purees Vegetable,92,18
1801,Pomegranate Blueberry Pistachio Plus Antioxidants 1.4 oz Fruit & Nut Bars,3,19
1802,Vitamin C-500 mg Tablets,47,11
1803,Original Bagel Crisps Roasted Garlic,107,19
1804,Baked White Cheddar Cheese Puffs,107,19
1805,Organic Lemon Agave Ginger Super Juice,98,7
1806,Strawberry Unsweetened Soft Drink Mix,90,7
1807,Celery Seed,104,13
1808,Champagne,134,5
1809,Slow Kettle Style Santa Fe Chicken Enchilada Soup With White Meat Chicken,69,15
1810,Selected Italian Plum Tomatoes,81,15
1811,Soft Honey Whole Wheat Bread,112,3
1812,Sourdough Tomato Basil Cracker,78,19
1813,Sodel Alm Mlk Wlnut 48,91,16
1814,Austin's Own Goodflow Honey Green Tea,94,7
1815,Parmigiano Reggiano Breadsticks,21,16
1816,Outrageous Ginger Ale,77,7
1817,Whole Grain Breaded Chicken Breast Chunks,34,1
1818,Creamy Coconut & Peanut Spread,88,13
1819,All Natural No Stir Creamy Almond Butter,88,13
1820,Organic Fusilli No. 34,131,9
1821,Tropical Coconut Shampoo,22,11
1822,Chocolate Mint Ganache Ice Cream Cones,37,1
1823,Soft Eating Strawberry Flavored Licorice,45,19
1824,"Frozen Desserts, Cookies and Cream",37,1
1825,Via Instant Ready Brew Pike Place Coffee,26,7
1826,Spicy Jalapeno Cream Cheese Spread,108,16
1827,Yams Cut Sweet Potatoes in Syrup,81,15
1828,Organic Black Rice Noodles,66,6
1829,Mint 72% Raw Cacao Chocolate Bar,45,19
1830,Organic Almond Extract,17,13
1831,Peach-Pear Sparkling Water,115,7
1832,Moisture Milks Strawberries & Cream Moisturizing Conditioner,22,11
1833,Zen Party Mix,6,2
1834,Three Cheese Pasta Sauce,9,9
1835,Caffeine Free Diet,77,7
1836,Organic Steamable Mixed Vegetables,116,1
1837,Original Low Pulp Orange Juice,31,7
1838,All Natural Noodles,131,9
1839,Deep Cleansing Toner Sensitive Skin Essentials Step 2,73,11
1840,6-18 Months Natural Shape Orthodontic Silicone Pacifier,82,18
1841,Raw Cacao Powder,17,13
1842,Natural Free & Clear 70 Loads Laundry Detergent,75,17
1843,Italian Meat Sauce,9,9
1844,Tropical Pineapple Yogurt Alternative,120,16
1845,Seedless Blackberry Jam,88,13
1846,BoomChocoBoom Gluten Free Ricemilk Crunch Bar,45,19
1847,Fondant & Icing,97,13
1848,Rockin' Raspberry 3.1 Fl Oz,120,16
1849,Ultra Fine Mist Aerosol Hairspray,22,11
1850,Lasagna Bake with Meat Sauce,38,1
1851,Mozzarella & Cheddar Cheese Twists Natural Cheese Snacks,21,16
1852,Chef Blends Shredded 4 State Cheddar Cheese,21,16
1853,"Fabric Softener Dryer Sheets, Outdoor Fresh scent",75,17
1854,Pineapple Slices In Heavy Syrup,99,15
1855,"1% Hydrocortisone Anti-Itch Cream, Tube Anti-Itch",118,11
1856,HPA Lanolin,82,18
1857,Melon Liqueur,124,5
1858,Toilet Bowl Cleaner Manual Fresh Scent,114,17
1859,Chocolate Covered Peanuts,100,21
1860,Invisible Solid Powder Fresh Antiperspirant/Deodorant,80,11
1861,Sugar Ginger Snaps,61,19
1862,Tuna Fillets in Olive Oil,95,15
1863,Sparkling Lemon Ginger Black Tea,94,7
1864,Mini Crunchy Vanilla Cookies,61,19
1865,"Cookies, Ginger Snap",61,19
1866,Organics Hawaiian Coconut Milk Facial Wash,109,11
1867,9' Indoor White Extension Cord,87,17
1868,Hearty Meals Beef Stew,59,15
1869,Morning Sun Fabric Softener,75,17
1870,Chipotle Black Bean Burger,34,1
1871,Fish Sticks,129,1
1872,Chewy Sandwich Peanut Butter & Chocolate Chip Granola Bars,45,19
1873,Chocolate Protein Plus Smoothie,31,7
1874,Men+Care Clean Comfort Dry Spray Antiperspirant,80,11
1875,To Go Creamy Peanut Butter Cups,88,13
1876,"Black Pepper, Medium Grind",104,13
1877,"Juice Blend, Mega Antioxidant",98,7
1878,"Peanut Butter, Creamy, No Salt Added",88,13
1879,Seedlander Crispbreads,128,3
1880,Olive Oil Rosemary Kettle Chips,107,19
1881,Italian Style Meat Trio Pizza,79,1
1882,Apricot Satin Shower Body Wash,25,11
1883,Gelatin Free Snacks Natural Orange Gels,99,15
1884,Immune Support Supplement Vitamin C Citrus,11,11
1885,Gallon Storage Twist & Tie Bags,85,17
1886,Sinusalia Sinus Relief,11,11
1887,Fresh Cut Blue Lake French Style Green Beans,81,15
1888,Reduced Sugar Dried Cranberries,50,19
1889,Chunky Hearty Beef Noodle Soup,69,15
1890,Organic Large Grade A Eggs,86,16
1891,Instant Coffee,26,7
1892,Baby's Vitamin D3,6,2
1893,Chamomile Extract,47,11
1894,Gluten Free Arrowroot Cookies,61,19
1895,Orange Air Neutralizer,114,17
1896,Organic Sensible Sipper Apple Juice,98,7
1897,Yukon Gold Potatoes Bag,83,4
1898,Organic Sweet Tea,94,7
1899,Mini Carrots Bunch,83,4
1900,Bath Laponge,127,11
1901,Meringue Powder,17,13
1902,Cookie Core Boom Chocolatta! Ice Cream,37,1
1903,Chicken Noodle with Vegetables Soup,69,15
1904,4 Pull-Apart Dipping Strips Pepperoni with Marinara Dipping Sauce Packet,79,1
1905,Worcestershire Sauce,72,13
1906,"Toothpaste, Fluoride-Free, Propolis & Myrrh, Fennel",20,11
1907,Kiwi Spinach Peas & Green Apple,92,18
1908,Greek Blended Cherry Fat Free Yogurt,120,16
1909,Gluten Free Pasta Penne Rigate,131,9
1910,Feria Multi-Faceted Shimmering Color - 40 Deeply Brown,22,11
1911,Peanut Butter Chocolate Chip Cookie Dough,105,13
1912,Butter Pecan Super Moist Cake Mix,105,13
1913,Organic 100% Whole Wheat Chiocciole,131,9
1914,"Original Habanero Pepper Sauce, XXXTra Hot Sauce",72,13
1915,Honey Pear Yogurt,120,16
1916,Merlot Wine,28,5
1917,Citrus Grove Vitamin C Drops,45,19
1918,Original Medium Roast Coffee,26,7
1919,Diet Mountain Zevia Soda,77,7
1920,Platanos Maduros Ripe Plantains,129,1
1921,Organic Montebello Farfalle Italian Pasta,131,9
1922,Organic Super Hemp Hummus,67,20
1923,Frozen Organic Red Raspberries,116,1
1924,Long Grain Rice,63,9
1925,Root Veggie Burger,42,1
1926,2 In 1 Super Foam & Scrub Sponges,87,17
1927,Cool Brew Peach Black Iced Tea,94,7
1928,Organic Raw Cashew Butter,51,13
1929,"Zucchini Squash, Baby Courgette",123,4
1930,Chili & Lime All Natural Cantina Chips Organic,107,19
1931,Happy Birthday Candles,97,13
1932,Soy Chorizo Vegetarian,106,12
1933,Designer Bowl Brush & Caddy,114,17
1934,Cheese Shredded Mozzarella Reduced Fat 2%,21,16
1935,Whole Wheat Cookies Dark Chocolate,61,19
1936,"Diet Tangerine Lime Premium Soda, Zero Calories, Sugar Free, No Caffeine",77,7
1937,Red Velvet Cake Slice,8,3
1938,Beef Stew Meat,122,12
1939,Geranium Liquid Dish Soap,74,17
1940,Organic 2% Reduced Fat Milk,84,16
1941,Sea Salt And Vinegar Roasted Corn,107,19
1942,Aged White Wine Vinegar,19,13
1943,Mango Premium Nectar,31,7
1944,Natural Choice Uncured Hard Salami Gluten Free,106,12
1945,BBQ Spiced Molasses,72,13
1946,Natural Brown Cone Style Coffee Filters #4,26,7
1947,Tulips 10 Stem,87,17
1948,Strawberry Twist Juice Drink,98,7
1949,Amish Blue Cheese Wedge,21,16
1950,Low Sugar Strawberry Preserves,88,13
1951,La Cubana Meal,13,20
1952,Pure Leaf Tea Unsweetened,94,7
1953,Crispy Onions Garlic Pepper,89,13
1954,Goat Cheese Pyramid,2,16
1955,12 Ounce Plastic Bowls,111,17
1956,Scallions,83,4
1957,Fabric Softener Dryer Sheet Outdoor Fresh 160CT Fabric Enhancers,75,17
1958,Green Pepper Sauce,72,13
1959,Original Biscuits for Large sized Dogs,40,8
1960,Nonfat Light & Fit Blueberry Yogurt,120,16
1961,Kombucha Beet,100,21
1962,Chocolate Soy,91,16
1963,Organic Pregnancy Tea,94,7
1964,Lemon Pre-Moistened Wipes,114,17
1965,Classic Baked Snack Crackers,78,19
1966,Calcium 600mg + D3 Tablets,47,11
1967,Big Spray & Play Volumizing Hairspray,22,11
1968,Discreet Large Maximum Classic Cut Incontinence Underwear,126,11
1969,Plain Cream Cheese,108,16
1970,Chicken Enchiladas,38,1
1971,Plum Jasmine Water,115,7
1972,Havarti Cheese Dill,21,16
1973,King Size Milk Chocolate Candy,45,19
1974,Organic Yellow Mustard  Seed,104,13
1975,Hand Cream Fragrance Free Norwegian Formula,127,11
1976,Very emollient Mineral Sunscreen sport SPF 45,25,11
1977,Macrobar with Granola And Coconut,3,19
1978,Tender Favorites Tuna & Whole Shrimp Cat Food,41,8
1979,Pure Coconut Milk,66,6
1980,Oil-Free Acne Wash Daily Scrub Micro Clear,73,11
1981,Organic Red Roasted Peppers,81,15
1982,Steel Cut Quick Cook Oven Toasted Oats,130,14
1983,Pure Coconut Water with Tropical Fruit,98,7
1984,Splash Cooler,98,7
1985,Ready Crust Shortbread 9 Inch Pie Crust,97,13
1986,Steamers Healthy Vision Vegetable Blend,116,1
1987,Blackberry Lemonade,31,7
1988,Original Sparkling Spring Water,115,7
1989,Hard Candy Original Flavors Candy,45,19
1990,Mellowcreme Pumpkins Candy,45,19
1991,Organic Lemonade Fruit Juice Drink,98,7
1992,Beef (101445) Summer Sausage,106,12
1993,Cheesecake,8,3
1994,Organic Gluten Free Quinoa Spaghetti,131,9
1995,Gel Cleaner Bleach,114,17
1996,"Soda, Cucumber",77,7
1997,Moisturizing Shower Gel Vanilla,25,11
1998,Unsweet Peach Sparkling Water,115,7
1999,Organic Chicken Broth,69,15
2000,Premium White Chicken Breast Chunks,95,15
